Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Mass Flow [kg/s],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Cap [W],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Cool Mass Flow [kg/s],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Sens Cool Cap [W],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Tot Cool Cap [W],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Mass Flow [kg/s],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Cap [W],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Cool Mass Flow [kg/s],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Sens Cool Cap [W],DATACENTER_BASEMENT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Tot Cool Cap [W],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Mass Flow [kg/s],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Cap [W],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Cool Mass Flow [kg/s],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Sens Cool Cap [W],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Tot Cool Cap [W],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Mass Flow [kg/s],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Cap [W],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Cool Mass Flow [kg/s],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Sens Cool Cap [W],DATACENTER_BOT_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Tot Cool Cap [W],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Mass Flow [kg/s],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Cap [W],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Cool Mass Flow [kg/s],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Sens Cool Cap [W],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Tot Cool Cap [W],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Mass Flow [kg/s],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Cap [W],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Cool Mass Flow [kg/s],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Sens Cool Cap [W],DATACENTER_MID_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Tot Cool Cap [W],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Mass Flow [kg/s],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Heat Cap [W],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Cool Mass Flow [kg/s],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Sens Cool Cap [W],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 1:Des Tot Cool Cap [W],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Mass Flow [kg/s],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Heat Cap [W],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Cool Mass Flow [kg/s],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Sens Cool Cap [W],DATACENTER_TOP_ZN_6 ZN PSZ-AC DATA CENTER:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
04:50:00,1.437664E+00,0.000000E+00,3.786090E+00,4.266032E+04,6.513894E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552222E+01,3.641763E+05,3.698961E+05,0.000000E+00,0.000000E+00,2.410300E+01,3.439255E+05,3.493272E+05,0.000000E+00,0.000000E+00,5.432274E-01,7.751307E+03,7.873050E+03,0.000000E+00,0.000000E+00,4.029223E-01,5.749296E+03,5.839595E+03,0.000000E+00,0.000000E+00,4.628954E+00,6.605051E+04,6.708791E+04,0.000000E+00,0.000000E+00,2.404475E+00,3.430943E+04,3.484830E+04,0.000000E+00,0.000000E+00,4.704411E-01,6.712720E+03,6.818151E+03,0.000000E+00,0.000000E+00,2.063805E-01,2.944842E+03,2.991094E+03,1.824298E+00,0.000000E+00,9.975213E+00,1.123701E+05,1.615404E+05,2.297314E+00,5.401833E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.867820E+05,7.573542E+01,8.524040E+05,9.366981E+05,3.891099E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.277150E+00,9.325842E+04,1.441772E+05,5.439504E+00,5.413989E+04,1.824298E+00,0.000000E+00,0.000000E+00
04:55:00,1.437664E+00,0.000000E+00,3.785025E+00,4.262329E+04,6.510116E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552182E+01,3.641706E+05,3.698903E+05,0.000000E+00,0.000000E+00,2.410297E+01,3.439251E+05,3.493268E+05,0.000000E+00,0.000000E+00,5.431427E-01,7.750099E+03,7.871823E+03,0.000000E+00,0.000000E+00,4.029140E-01,5.749177E+03,5.839475E+03,0.000000E+00,0.000000E+00,4.627970E+00,6.603646E+04,6.707364E+04,0.000000E+00,0.000000E+00,2.404472E+00,3.430940E+04,3.484826E+04,0.000000E+00,0.000000E+00,4.702446E-01,6.709916E+03,6.815304E+03,0.000000E+00,0.000000E+00,2.063805E-01,2.944841E+03,2.991093E+03,1.824298E+00,0.000000E+00,9.968863E+00,1.122457E+05,1.614135E+05,2.297330E+00,5.401871E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.868165E+05,7.566535E+01,8.515810E+05,9.358521E+05,3.891104E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.261637E+00,9.303088E+04,1.439409E+05,5.439507E+00,5.413988E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:00:00,1.437664E+00,0.000000E+00,3.783966E+00,4.258632E+04,6.506348E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552142E+01,3.641649E+05,3.698846E+05,0.000000E+00,0.000000E+00,2.410294E+01,3.439246E+05,3.493264E+05,0.000000E+00,0.000000E+00,5.430586E-01,7.748899E+03,7.870605E+03,0.000000E+00,0.000000E+00,4.029058E-01,5.749059E+03,5.839355E+03,0.000000E+00,0.000000E+00,4.626992E+00,6.602252E+04,6.705948E+04,0.000000E+00,0.000000E+00,2.404470E+00,3.430936E+04,3.484823E+04,0.000000E+00,0.000000E+00,4.700493E-01,6.707130E+03,6.812473E+03,0.000000E+00,0.000000E+00,2.063804E-01,2.944841E+03,2.991093E+03,1.824298E+00,0.000000E+00,9.962580E+00,1.121220E+05,1.612874E+05,2.297346E+00,5.401909E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.868510E+05,7.559608E+01,8.507669E+05,9.350160E+05,3.891109E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.246245E+00,9.280471E+04,1.437061E+05,5.439509E+00,5.413986E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:05:00,1.437664E+00,0.000000E+00,3.782911E+00,4.259950E+04,6.507690E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552102E+01,3.641593E+05,3.698788E+05,0.000000E+00,0.000000E+00,2.410291E+01,3.439242E+05,3.493259E+05,0.000000E+00,0.000000E+00,5.429753E-01,7.747710E+03,7.869397E+03,0.000000E+00,0.000000E+00,4.028975E-01,5.748941E+03,5.839235E+03,0.000000E+00,0.000000E+00,4.626022E+00,6.600867E+04,6.704541E+04,0.000000E+00,0.000000E+00,2.404467E+00,3.430932E+04,3.484819E+04,0.000000E+00,0.000000E+00,4.698551E-01,6.704359E+03,6.809659E+03,0.000000E+00,0.000000E+00,2.063804E-01,2.944840E+03,2.991092E+03,1.824298E+00,0.000000E+00,9.957593E+00,1.121189E+05,1.612845E+05,2.297363E+00,5.401947E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.868165E+05,7.554052E+01,8.501761E+05,9.344295E+05,3.891114E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.232278E+00,9.270049E+04,1.435977E+05,5.439511E+00,5.413984E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:10:00,1.437664E+00,0.000000E+00,3.781863E+00,4.261274E+04,6.509041E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552063E+01,3.641537E+05,3.698731E+05,0.000000E+00,0.000000E+00,2.410288E+01,3.439238E+05,3.493255E+05,0.000000E+00,0.000000E+00,5.428934E-01,7.746541E+03,7.868209E+03,0.000000E+00,0.000000E+00,4.028893E-01,5.748824E+03,5.839116E+03,0.000000E+00,0.000000E+00,4.625066E+00,6.599503E+04,6.703156E+04,0.000000E+00,0.000000E+00,2.404465E+00,3.430929E+04,3.484815E+04,0.000000E+00,0.000000E+00,4.696629E-01,6.701616E+03,6.806873E+03,0.000000E+00,0.000000E+00,2.063804E-01,2.944840E+03,2.991092E+03,1.824298E+00,0.000000E+00,9.954437E+00,1.121363E+05,1.613028E+05,2.297379E+00,5.401985E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.867820E+05,7.550474E+01,8.498080E+05,9.340782E+05,3.891119E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.220358E+00,9.261929E+04,1.435137E+05,5.439513E+00,5.413983E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:15:00,1.437664E+00,0.000000E+00,3.780820E+00,4.262605E+04,6.510400E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552024E+01,3.641481E+05,3.698675E+05,0.000000E+00,0.000000E+00,2.410285E+01,3.439234E+05,3.493251E+05,0.000000E+00,0.000000E+00,5.428141E-01,7.745410E+03,7.867061E+03,0.000000E+00,0.000000E+00,4.028811E-01,5.748707E+03,5.838998E+03,0.000000E+00,0.000000E+00,4.624138E+00,6.598179E+04,6.701811E+04,0.000000E+00,0.000000E+00,2.404462E+00,3.430925E+04,3.484812E+04,0.000000E+00,0.000000E+00,4.694738E-01,6.698918E+03,6.804132E+03,0.000000E+00,0.000000E+00,2.063803E-01,2.944839E+03,2.991091E+03,1.824298E+00,0.000000E+00,9.953692E+00,1.121809E+05,1.613485E+05,2.297395E+00,5.402024E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.867474E+05,7.549482E+01,8.497309E+05,9.340196E+05,3.891124E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.211095E+00,9.256800E+04,1.434602E+05,5.439516E+00,5.413981E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:20:00,1.437664E+00,0.000000E+00,3.779784E+00,4.263943E+04,6.511766E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551985E+01,3.641426E+05,3.698619E+05,0.000000E+00,0.000000E+00,2.410282E+01,3.439229E+05,3.493247E+05,0.000000E+00,0.000000E+00,5.427390E-01,7.744338E+03,7.865972E+03,0.000000E+00,0.000000E+00,4.028730E-01,5.748591E+03,5.838880E+03,0.000000E+00,0.000000E+00,4.623251E+00,6.596913E+04,6.700525E+04,0.000000E+00,0.000000E+00,2.404460E+00,3.430922E+04,3.484808E+04,0.000000E+00,0.000000E+00,4.692893E-01,6.696285E+03,6.801458E+03,0.000000E+00,0.000000E+00,2.063803E-01,2.944839E+03,2.991091E+03,1.824298E+00,0.000000E+00,9.957245E+00,1.122738E+05,1.614439E+05,2.297411E+00,5.402062E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.867129E+05,7.553101E+01,8.501725E+05,9.345052E+05,3.891128E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.206518E+00,9.256944E+04,1.434624E+05,5.439518E+00,5.413980E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:25:00,1.437664E+00,0.000000E+00,3.778755E+00,4.265289E+04,6.513141E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551947E+01,3.641371E+05,3.698563E+05,0.000000E+00,0.000000E+00,2.410279E+01,3.439225E+05,3.493242E+05,0.000000E+00,0.000000E+00,5.426693E-01,7.743344E+03,7.864963E+03,0.000000E+00,0.000000E+00,4.028649E-01,5.748476E+03,5.838762E+03,0.000000E+00,0.000000E+00,4.622420E+00,6.595727E+04,6.699321E+04,0.000000E+00,0.000000E+00,2.404457E+00,3.430918E+04,3.484805E+04,0.000000E+00,0.000000E+00,4.691108E-01,6.693738E+03,6.798871E+03,0.000000E+00,0.000000E+00,2.063803E-01,2.944838E+03,2.991090E+03,1.824298E+00,0.000000E+00,9.964658E+00,1.124102E+05,1.615825E+05,2.297427E+00,5.402100E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.866784E+05,7.560809E+01,8.510744E+05,9.354295E+05,3.891133E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.206087E+00,9.261754E+04,1.435105E+05,5.439520E+00,5.413978E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:30:00,1.437664E+00,0.000000E+00,3.777735E+00,4.266644E+04,6.514525E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551909E+01,3.641317E+05,3.698508E+05,0.000000E+00,0.000000E+00,2.410276E+01,3.439221E+05,3.493238E+05,0.000000E+00,0.000000E+00,5.426068E-01,7.742452E+03,7.864056E+03,0.000000E+00,0.000000E+00,4.028568E-01,5.748361E+03,5.838645E+03,0.000000E+00,0.000000E+00,4.621661E+00,6.594645E+04,6.698221E+04,0.000000E+00,0.000000E+00,2.404455E+00,3.430914E+04,3.484801E+04,0.000000E+00,0.000000E+00,4.689400E-01,6.691301E+03,6.796396E+03,0.000000E+00,0.000000E+00,2.063802E-01,2.944838E+03,2.991090E+03,1.824298E+00,0.000000E+00,9.975889E+00,1.125895E+05,1.617640E+05,2.297444E+00,5.402138E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.866439E+05,7.571800E+01,8.523457E+05,9.366854E+05,3.891138E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.208980E+00,9.270304E+04,1.435938E+05,5.439522E+00,5.413976E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:35:00,1.437664E+00,0.000000E+00,3.776725E+00,4.268011E+04,6.515922E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551872E+01,3.641264E+05,3.698454E+05,0.000000E+00,0.000000E+00,2.410273E+01,3.439217E+05,3.493234E+05,0.000000E+00,0.000000E+00,5.425528E-01,7.741681E+03,7.863273E+03,0.000000E+00,0.000000E+00,4.028488E-01,5.748246E+03,5.838529E+03,0.000000E+00,0.000000E+00,4.620990E+00,6.593687E+04,6.697248E+04,0.000000E+00,0.000000E+00,2.404452E+00,3.430911E+04,3.484797E+04,0.000000E+00,0.000000E+00,4.687784E-01,6.688995E+03,6.794054E+03,0.000000E+00,0.000000E+00,2.063802E-01,2.944837E+03,2.991089E+03,1.824298E+00,0.000000E+00,9.992125E+00,1.128252E+05,1.620029E+05,2.297460E+00,5.402176E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.866094E+05,7.588686E+01,8.542803E+05,9.386473E+05,3.891143E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.217824E+00,9.285552E+04,1.437490E+05,5.439524E+00,5.413975E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:40:00,1.437664E+00,0.000000E+00,3.775726E+00,4.269392E+04,6.517333E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551835E+01,3.641211E+05,3.698400E+05,0.000000E+00,0.000000E+00,2.410270E+01,3.439213E+05,3.493230E+05,0.000000E+00,0.000000E+00,5.425087E-01,7.741053E+03,7.862635E+03,0.000000E+00,0.000000E+00,4.028408E-01,5.748132E+03,5.838413E+03,0.000000E+00,0.000000E+00,4.620421E+00,6.592875E+04,6.696423E+04,0.000000E+00,0.000000E+00,2.404450E+00,3.430907E+04,3.484794E+04,0.000000E+00,0.000000E+00,4.686275E-01,6.686842E+03,6.791867E+03,0.000000E+00,0.000000E+00,2.063802E-01,2.944837E+03,2.991089E+03,1.824298E+00,0.000000E+00,1.001133E+01,1.130942E+05,1.622748E+05,2.297476E+00,5.402214E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.865749E+05,7.608888E+01,8.565881E+05,9.409495E+05,3.891148E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.230034E+00,9.304586E+04,1.439406E+05,5.439526E+00,5.413973E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:45:00,1.437664E+00,0.000000E+00,3.774742E+00,4.270789E+04,6.518761E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551798E+01,3.641159E+05,3.698347E+05,0.000000E+00,0.000000E+00,2.410267E+01,3.439209E+05,3.493225E+05,0.000000E+00,0.000000E+00,5.424757E-01,7.740582E+03,7.862157E+03,0.000000E+00,0.000000E+00,4.028328E-01,5.748018E+03,5.838298E+03,0.000000E+00,0.000000E+00,4.619965E+00,6.592225E+04,6.695763E+04,0.000000E+00,0.000000E+00,2.404447E+00,3.430904E+04,3.484790E+04,0.000000E+00,0.000000E+00,4.684885E-01,6.684859E+03,6.789852E+03,0.000000E+00,0.000000E+00,2.063801E-01,2.944836E+03,2.991088E+03,1.824298E+00,0.000000E+00,1.003345E+01,1.133962E+05,1.625806E+05,2.297492E+00,5.402252E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.865403E+05,7.632296E+01,8.592566E+05,9.436153E+05,3.891152E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.245501E+00,9.327286E+04,1.441703E+05,5.439528E+00,5.413972E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:50:00,1.437664E+00,0.000000E+00,3.773775E+00,4.272204E+04,6.520207E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551762E+01,3.641107E+05,3.698295E+05,0.000000E+00,0.000000E+00,2.410265E+01,3.439205E+05,3.493221E+05,0.000000E+00,0.000000E+00,5.424528E-01,7.740255E+03,7.861824E+03,0.000000E+00,0.000000E+00,4.028249E-01,5.747905E+03,5.838183E+03,0.000000E+00,0.000000E+00,4.619615E+00,6.591724E+04,6.695255E+04,0.000000E+00,0.000000E+00,2.404445E+00,3.430901E+04,3.484787E+04,0.000000E+00,0.000000E+00,4.683605E-01,6.683032E+03,6.787997E+03,0.000000E+00,0.000000E+00,2.063801E-01,2.944836E+03,2.991088E+03,1.824298E+00,0.000000E+00,1.006037E+01,1.137521E+05,1.629432E+05,2.297508E+00,5.402290E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.865058E+05,7.660970E+01,8.625179E+05,9.469446E+05,3.891157E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.266300E+00,9.355986E+04,1.444672E+05,5.439531E+00,5.413970E+04,1.824298E+00,0.000000E+00,0.000000E+00
05:55:00,1.437664E+00,0.000000E+00,3.772827E+00,4.273641E+04,6.521676E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551727E+01,3.641057E+05,3.698244E+05,0.000000E+00,0.000000E+00,2.410262E+01,3.439200E+05,3.493217E+05,0.000000E+00,0.000000E+00,5.424387E-01,7.740053E+03,7.861620E+03,0.000000E+00,0.000000E+00,4.028170E-01,5.747792E+03,5.838068E+03,0.000000E+00,0.000000E+00,4.619357E+00,6.591357E+04,6.694882E+04,0.000000E+00,0.000000E+00,2.404443E+00,3.430897E+04,3.484783E+04,0.000000E+00,0.000000E+00,4.682422E-01,6.681344E+03,6.786283E+03,0.000000E+00,0.000000E+00,2.063801E-01,2.944835E+03,2.991088E+03,1.824298E+00,0.000000E+00,1.009146E+01,1.141550E+05,1.633543E+05,2.297524E+00,5.402328E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.864713E+05,7.694248E+01,8.662971E+05,9.508236E+05,3.891162E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.291763E+00,9.389934E+04,1.448205E+05,5.439533E+00,5.413969E+04,1.824298E+00,0.000000E+00,0.000000E+00
06:00:00,1.437664E+00,0.000000E+00,3.771900E+00,4.275102E+04,6.523169E+04,1.437664E+00,3.943892E+04,1.437664E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.551692E+01,3.641007E+05,3.698194E+05,0.000000E+00,0.000000E+00,2.410259E+01,3.439196E+05,3.493213E+05,0.000000E+00,0.000000E+00,5.424330E-01,7.739973E+03,7.861538E+03,0.000000E+00,0.000000E+00,4.028091E-01,5.747680E+03,5.837954E+03,0.000000E+00,0.000000E+00,4.619188E+00,6.591116E+04,6.694638E+04,0.000000E+00,0.000000E+00,2.404440E+00,3.430894E+04,3.484780E+04,0.000000E+00,0.000000E+00,4.681334E-01,6.679792E+03,6.784706E+03,0.000000E+00,0.000000E+00,2.063800E-01,2.944835E+03,2.991087E+03,1.824298E+00,0.000000E+00,1.012673E+01,1.146049E+05,1.638139E+05,2.297540E+00,5.402366E+04,1.824298E+00,0.000000E+00,0.000000E+00,1.824298E+01,1.864368E+05,7.732141E+01,8.705958E+05,9.552510E+05,3.891167E+01,0.000000E+00,1.824298E+01,7.268744E+04,0.000000E+00,1.824298E+00,0.000000E+00,8.321908E+00,9.429152E+04,1.452301E+05,5.439535E+00,5.413967E+04,1.824298E+00,0.000000E+00,0.000000E+00
